Coord.Este[m],Coord.Sur[m],Profundidad[m]
3577.21,5243.94,3.24
3577.21,5274.79,3.18
3577.21,5305.63,2.99
3577.21,5336.48,2.90
3577.21,5367.33,2.67
3577.21,5398.17,2.15
3577.21,5429.02,1.68
3577.21,5459.87,1.23
3577.21,5490.71,0.83
3577.21,5521.56,0.50
3577.21,5552.41,0.25
3577.21,5583.25,0.08
3577.21,5614.10,0.01
3577.21,5644.95,0.00
3577.21,5675.79,0.00
3577.21,5706.64,0.00
3577.21,5737.49,0.00
3577.21,5768.33,0.00
3577.21,5799.18,0.00
3577.21,5830.03,0.00
3577.21,5860.87,0.00
3577.21,5891.72,0.00
3577.21,5922.57,0.00
3577.21,5953.41,0.00
3577.21,5984.26,0.00
3577.21,6015.11,0.00
3577.21,6045.95,0.00
3577.21,6076.80,0.00
3577.21,6107.65,0.00
3577.21,6138.49,0.00
3577.21,6169.34,0.00
3577.21,6200.19,0.00
3577.21,6231.03,0.00
3577.21,6261.88,0.00
3577.21,6292.73,0.00
3577.21,6323.57,0.00
3577.21,6354.42,0.00
3577.21,6385.27,0.00
3577.21,6416.11,0.00
3577.21,6446.96,0.00
3577.21,6477.81,0.00
3577.21,6508.65,0.00
3577.21,6539.50,0.00
3577.21,6570.35,0.00
3577.21,6601.19,0.00
3577.21,6632.04,0.00
3577.21,6662.89,0.00
3577.21,6693.73,0.00
3577.21,6724.58,0.00
3577.21,6755.43,0.00
3577.21,6786.27,0.00
3577.21,6817.12,0.00
3577.21,6847.97,0.00
3577.21,6878.81,0.00
3577.21,6909.66,0.00
3577.21,6940.51,0.00
3577.21,6971.35,0.00
3577.21,7002.20,0.00
3577.21,7033.05,0.00
3577.21,7063.89,0.00
3577.21,7094.74,0.00
3577.21,7125.59,0.00
3577.21,7156.43,0.00
3577.21,7187.28,0.00
3577.21,7218.13,0.00
3577.21,7248.97,0.00
3577.21,7279.82,0.00
3577.21,7310.67,0.00
3577.21,7341.51,0.00
3577.21,7372.36,0.00
3577.21,7403.21,0.00
3577.21,7434.05,0.00
3577.21,7464.90,0.00
3577.21,7495.75,0.00
3577.21,7526.59,0.00
3577.21,7557.44,0.00
3577.21,7588.29,0.00
3577.21,7619.13,0.00
3577.21,7649.98,0.00
3577.21,7680.83,0.00
3577.21,7711.68,0.00
3577.21,7742.52,0.00
3577.21,7773.37,0.00
3577.21,7804.22,0.00
3577.21,7835.06,0.00
3577.21,7865.91,0.00
3577.21,7896.76,0.00
3577.21,7927.60,0.00
3577.21,7958.45,0.00
3577.21,7989.30,0.00
3577.21,8020.14,0.00
3577.21,8050.99,0.00
3577.21,8081.84,0.00
3577.21,8112.68,0.00
3577.21,8143.53,0.00
3577.21,8174.38,0.00
3577.21,8205.22,0.00
3603.32,0.00,0.00
3603.32,30.85,0.00
3603.32,61.69,0.00
3603.32,92.54,0.00
3603.32,123.39,0.00
3603.32,154.23,0.00
3603.32,185.08,0.00
3603.32,215.93,0.00
3603.32,246.77,0.00
3603.32,277.62,0.00
3603.32,308.47,0.00
3603.32,339.31,0.00
3603.32,370.16,0.00
3603.32,401.01,0.00
3603.32,431.85,0.00
3603.32,462.70,0.00
3603.32,493.55,0.00
3603.32,524.39,0.00
3603.32,555.24,0.00
3603.32,586.09,0.00
3603.32,616.93,0.00
3603.32,647.78,0.00
3603.32,678.63,0.00
3603.32,709.47,0.00
3603.32,740.32,0.00
3603.32,771.17,0.00
3603.32,802.01,0.00
3603.32,832.86,0.04
3603.32,863.71,0.09
3603.32,894.55,0.15
3603.32,925.40,0.19
3603.32,956.25,0.20
3603.32,987.09,0.19
3603.32,1017.94,0.18
3603.32,1048.79,0.16
3603.32,1079.63,0.15
3603.32,1110.48,0.14
3603.32,1141.33,0.12
3603.32,1172.17,0.11
3603.32,1203.02,0.10
3603.32,1233.87,0.10
3603.32,1264.71,0.09
3603.32,1295.56,0.08
3603.32,1326.41,0.08
3603.32,1357.25,0.07
3603.32,1388.10,0.06
3603.32,1418.95,0.06
3603.32,1449.79,0.05
3603.32,1480.64,0.04
3603.32,1511.49,0.04
3603.32,1542.34,0.03
3603.32,1573.18,0.02
3603.32,1604.03,0.01
3603.32,1634.88,0.01
3603.32,1665.72,0.00
3603.32,1696.57,0.00
3603.32,1727.42,0.00
3603.32,1758.26,0.00
3603.32,1789.11,0.00
3603.32,1819.96,0.00
3603.32,1850.80,0.00
3603.32,1881.65,0.00
3603.32,1912.50,0.00
3603.32,1943.34,0.00
3603.32,1974.19,0.00
3603.32,2005.04,0.00
3603.32,2035.88,0.00
3603.32,2066.73,0.00
3603.32,2097.58,0.00
3603.32,2128.42,0.00
3603.32,2159.27,0.00
3603.32,2190.12,0.00
3603.32,2220.96,0.00
3603.32,2251.81,0.00
3603.32,2282.66,0.00
3603.32,2313.50,0.00
3603.32,2344.35,0.00
3603.32,2375.20,0.00
3603.32,2406.04,0.00
3603.32,2436.89,0.00
3603.32,2467.74,0.00
3603.32,2498.58,0.00
3603.32,2529.43,0.00
3603.32,2560.28,0.00
3603.32,2591.12,0.00
3603.32,2621.97,0.00
3603.32,2652.82,0.00
3603.32,2683.66,0.00
3603.32,2714.51,0.00
3603.32,2745.36,0.00
3603.32,2776.20,0.00
3603.32,2807.05,0.00
3603.32,2837.90,0.00
3603.32,2868.74,0.00
3603.32,2899.59,0.00
3603.32,2930.44,0.00
3603.32,2961.28,0.00
3603.32,2992.13,0.00
3603.32,3022.98,0.00
3603.32,3053.82,0.00
3603.32,3084.67,0.00
3603.32,3115.52,0.00
3603.32,3146.36,0.00
3603.32,3177.21,0.00
3603.32,3208.06,0.00
3603.32,3238.90,0.00
3603.32,3269.75,0.00
3603.32,3300.60,0.00
3603.32,3331.44,0.00
3603.32,3362.29,0.00
3603.32,3393.14,0.00
3603.32,3423.98,0.33
3603.32,3454.83,1.32
3603.32,3485.68,2.73
3603.32,3516.52,5.05
3603.32,3547.37,8.55
3603.32,3578.22,12.82
3603.32,3609.06,18.02
3603.32,3639.91,24.95
3603.32,3670.76,35.01
3603.32,3701.60,48.04
3603.32,3732.45,61.54
3603.32,3763.30,74.96
3603.32,3794.14,76.41
3603.32,3824.99,74.66
3603.32,3855.84,68.52
3603.32,3886.68,59.17
3603.32,3917.53,56.34
3603.32,3948.38,51.20
3603.32,3979.22,42.61
3603.32,4010.07,33.03
3603.32,4040.92,23.63
3603.32,4071.76,17.74
3603.32,4102.61,14.56
3603.32,4133.46,13.02
3603.32,4164.30,12.78
3603.32,4195.15,12.93
3603.32,4226.00,13.21
3603.32,4256.84,13.38
3603.32,4287.69,13.51
3603.32,4318.54,13.54
3603.32,4349.38,13.02
3603.32,4380.23,11.81
3603.32,4411.08,10.30
3603.32,4441.92,9.01
3603.32,4472.77,7.75
3603.32,4503.62,6.86
3603.32,4534.46,6.12
3603.32,4565.31,5.47
3603.32,4596.16,5.03
3603.32,4627.01,4.63
3603.32,4657.85,4.25
3603.32,4688.70,3.95
3603.32,4719.55,3.61
3603.32,4750.39,3.21
3603.32,4781.24,2.80
3603.32,4812.09,2.40
3603.32,4842.93,2.07
3603.32,4873.78,1.97
3603.32,4904.63,2.00
3603.32,4935.47,2.09
3603.32,4966.32,2.23
3603.32,4997.17,2.38
3603.32,5028.01,2.52
3603.32,5058.86,2.61
3603.32,5089.71,2.63
3603.32,5120.55,2.65
3603.32,5151.40,2.67
3603.32,5182.25,2.69
3603.32,5213.09,2.67
3603.32,5243.94,2.70
3603.32,5274.79,2.57
3603.32,5305.63,2.32
3603.32,5336.48,2.17
3603.32,5367.33,1.93
3603.32,5398.17,1.47
3603.32,5429.02,1.09
3603.32,5459.87,0.74
3603.32,5490.71,0.45
3603.32,5521.56,0.22
3603.32,5552.41,0.07
3603.32,5583.25,0.01
3603.32,5614.10,0.00
3603.32,5644.95,0.00
3603.32,5675.79,0.00
3603.32,5706.64,0.00
3603.32,5737.49,0.00
3603.32,5768.33,0.00
3603.32,5799.18,0.00
3603.32,5830.03,0.00
3603.32,5860.87,0.00
3603.32,5891.72,0.00
3603.32,5922.57,0.00
3603.32,5953.41,0.00
3603.32,5984.26,0.00
3603.32,6015.11,0.00
3603.32,6045.95,0.00
3603.32,6076.80,0.00
3603.32,6107.65,0.00
3603.32,6138.49,0.00
3603.32,6169.34,0.00
3603.32,6200.19,0.00
3603.32,6231.03,0.00
3603.32,6261.88,0.00
3603.32,6292.73,0.00
3603.32,6323.57,0.00
3603.32,6354.42,0.00
3603.32,6385.27,0.00
3603.32,6416.11,0.00
3603.32,6446.96,0.00
3603.32,6477.81,0.00
3603.32,6508.65,0.00
3603.32,6539.50,0.00
3603.32,6570.35,0.00
3603.32,6601.19,0.00
3603.32,6632.04,0.00
3603.32,6662.89,0.00
3603.32,6693.73,0.00
3603.32,6724.58,0.00
3603.32,6755.43,0.00
3603.32,6786.27,0.00
3603.32,6817.12,0.00
3603.32,6847.97,0.00
3603.32,6878.81,0.00
3603.32,6909.66,0.00
3603.32,6940.51,0.00
3603.32,6971.35,0.00
3603.32,7002.20,0.00
3603.32,7033.05,0.00
3603.32,7063.89,0.00
3603.32,7094.74,0.00
3603.32,7125.59,0.00
3603.32,7156.43,0.00
3603.32,7187.28,0.00
3603.32,7218.13,0.00
3603.32,7248.97,0.00
3603.32,7279.82,0.00
3603.32,7310.67,0.00
3603.32,7341.51,0.00
3603.32,7372.36,0.00
3603.32,7403.21,0.00
3603.32,7434.05,0.00
3603.32,7464.90,0.00
3603.32,7495.75,0.00
3603.32,7526.59,0.00
3603.32,7557.44,0.00
3603.32,7588.29,0.00
3603.32,7619.13,0.00
3603.32,7649.98,0.00
3603.32,7680.83,0.00
3603.32,7711.68,0.00
3603.32,7742.52,0.00
3603.32,7773.37,0.00
3603.32,7804.22,0.00
3603.32,7835.06,0.00
3603.32,7865.91,0.00
3603.32,7896.76,0.00
3603.32,7927.60,0.00
3603.32,7958.45,0.00
3603.32,7989.30,0.00
3603.32,8020.14,0.00
3603.32,8050.99,0.00
3603.32,8081.84,0.00
3603.32,8112.68,0.00
3603.32,8143.53,0.00
3603.32,8174.38,0.00
3603.32,8205.22,0.00
3629.43,0.00,0.00
3629.43,30.85,0.00
3629.43,61.69,0.00
3629.43,92.54,0.00
3629.43,123.39,0.00
3629.43,154.23,0.00
3629.43,185.08,0.00
3629.43,215.93,0.00
3629.43,246.77,0.00
3629.43,277.62,0.00
3629.43,308.47,0.00
3629.43,339.31,0.00
3629.43,370.16,0.00
3629.43,401.01,0.00
3629.43,431.85,0.00
3629.43,462.70,0.00
3629.43,493.55,0.00
3629.43,524.39,0.00
3629.43,555.24,0.00
3629.43,586.09,0.00
3629.43,616.93,0.00
3629.43,647.78,0.00
3629.43,678.63,0.00
3629.43,709.47,0.00
3629.43,740.32,0.00
3629.43,771.17,0.00
3629.43,802.01,0.00
3629.43,832.86,0.00
3629.43,863.71,0.00
3629.43,894.55,0.03
3629.43,925.40,0.05
3629.43,956.25,0.05
3629.43,987.09,0.04
3629.43,1017.94,0.03
3629.43,1048.79,0.02
3629.43,1079.63,0.02
3629.43,1110.48,0.01
3629.43,1141.33,0.00
3629.43,1172.17,0.00
3629.43,1203.02,0.00
3629.43,1233.87,0.00
3629.43,1264.71,0.00
3629.43,1295.56,0.00
3629.43,1326.41,0.00
3629.43,1357.25,0.00
3629.43,1388.10,0.00
3629.43,1418.95,0.00
3629.43,1449.79,0.00
3629.43,1480.64,0.00
3629.43,1511.49,0.00
3629.43,1542.34,0.00
3629.43,1573.18,0.00
3629.43,1604.03,0.00
3629.43,1634.88,0.00
3629.43,1665.72,0.00
3629.43,1696.57,0.00
3629.43,1727.42,0.00
3629.43,1758.26,0.00
3629.43,1789.11,0.00
3629.43,1819.96,0.00
3629.43,1850.80,0.00
3629.43,1881.65,0.00
3629.43,1912.50,0.00
3629.43,1943.34,0.00
3629.43,1974.19,0.00
3629.43,2005.04,0.00
3629.43,2035.88,0.00
3629.43,2066.73,0.00
3629.43,2097.58,0.00
3629.43,2128.42,0.00
3629.43,2159.27,0.00
3629.43,2190.12,0.00
3629.43,2220.96,0.00
3629.43,2251.81,0.00
3629.43,2282.66,0.00
3629.43,2313.50,0.00
3629.43,2344.35,0.00
3629.43,2375.20,0.00
3629.43,2406.04,0.00
3629.43,2436.89,0.00
3629.43,2467.74,0.00
3629.43,2498.58,0.00
3629.43,2529.43,0.00
3629.43,2560.28,0.00
3629.43,2591.12,0.00
3629.43,2621.97,0.00
3629.43,2652.82,0.00
3629.43,2683.66,0.00
3629.43,2714.51,0.00
3629.43,2745.36,0.00
3629.43,2776.20,0.00
3629.43,2807.05,0.00
3629.43,2837.90,0.00
3629.43,2868.74,0.00
3629.43,2899.59,0.00
3629.43,2930.44,0.00
3629.43,2961.28,0.00
3629.43,2992.13,0.00
3629.43,3022.98,0.00
3629.43,3053.82,0.00
3629.43,3084.67,0.00
3629.43,3115.52,0.00
3629.43,3146.36,0.00
3629.43,3177.21,0.00
3629.43,3208.06,0.00
3629.43,3238.90,0.00
3629.43,3269.75,0.00
3629.43,3300.60,0.00
3629.43,3331.44,0.00
3629.43,3362.29,0.00
3629.43,3393.14,0.00
3629.43,3423.98,0.16
3629.43,3454.83,0.79
3629.43,3485.68,1.87
3629.43,3516.52,4.06
3629.43,3547.37,7.42
3629.43,3578.22,12.18
3629.43,3609.06,17.65
3629.43,3639.91,25.57
3629.43,3670.76,36.68
3629.43,3701.60,51.33
3629.43,3732.45,66.37
3629.43,3763.30,77.14
3629.43,3794.14,77.43
3629.43,3824.99,75.89
3629.43,3855.84,67.54
3629.43,3886.68,57.05
3629.43,3917.53,53.31
3629.43,3948.38,45.84
3629.43,3979.22,37.29
3629.43,4010.07,28.21
3629.43,4040.92,18.94
3629.43,4071.76,13.40
3629.43,4102.61,10.73
3629.43,4133.46,9.93
3629.43,4164.30,9.58
3629.43,4195.15,9.85
3629.43,4226.00,10.21
3629.43,4256.84,10.92
3629.43,4287.69,11.67
3629.43,4318.54,12.10
3629.43,4349.38,11.82
3629.43,4380.23,10.81
3629.43,4411.08,9.47
3629.43,4441.92,8.28
3629.43,4472.77,6.98
3629.43,4503.62,6.12
3629.43,4534.46,5.42
3629.43,4565.31,4.80
3629.43,4596.16,4.39
3629.43,4627.01,4.04
3629.43,4657.85,3.69
3629.43,4688.70,3.35
3629.43,4719.55,2.99
3629.43,4750.39,2.59
3629.43,4781.24,2.22
3629.43,4812.09,1.87
3629.43,4842.93,1.57
3629.43,4873.78,1.49
3629.43,4904.63,1.51
3629.43,4935.47,1.61
3629.43,4966.32,1.77
3629.43,4997.17,1.92
3629.43,5028.01,2.07
3629.43,5058.86,2.15
3629.43,5089.71,2.16
3629.43,5120.55,2.17
3629.43,5151.40,2.19
3629.43,5182.25,2.19
3629.43,5213.09,2.17
3629.43,5243.94,2.17
3629.43,5274.79,1.98
3629.43,5305.63,1.66
3629.43,5336.48,1.47
3629.43,5367.33,1.27
3629.43,5398.17,0.90
3629.43,5429.02,0.60
3629.43,5459.87,0.36
3629.43,5490.71,0.17
3629.43,5521.56,0.05
3629.43,5552.41,0.00
3629.43,5583.25,0.00
3629.43,5614.10,0.00
3629.43,5644.95,0.00
3629.43,5675.79,0.00
3629.43,5706.64,0.00
3629.43,5737.49,0.00
3629.43,5768.33,0.00
3629.43,5799.18,0.00
3629.43,5830.03,0.00
3629.43,5860.87,0.00
3629.43,5891.72,0.00
3629.43,5922.57,0.00
3629.43,5953.41,0.00
3629.43,5984.26,0.00
3629.43,6015.11,0.00
3629.43,6045.95,0.00
3629.43,6076.80,0.00
3629.43,6107.65,0.00
3629.43,6138.49,0.00
3629.43,6169.34,0.00
3629.43,6200.19,0.00
3629.43,6231.03,0.00
3629.43,6261.88,0.00
3629.43,6292.73,0.00
3629.43,6323.57,0.00
3629.43,6354.42,0.00
3629.43,6385.27,0.00
3629.43,6416.11,0.00
3629.43,6446.96,0.00
3629.43,6477.81,0.00
3629.43,6508.65,0.00
3629.43,6539.50,0.00
3629.43,6570.35,0.00
3629.43,6601.19,0.00
3629.43,6632.04,0.00
3629.43,6662.89,0.00
3629.43,6693.73,0.00
3629.43,6724.58,0.00
3629.43,6755.43,0.00
3629.43,6786.27,0.00
3629.43,6817.12,0.00
3629.43,6847.97,0.00
3629.43,6878.81,0.00
3629.43,6909.66,0.00
3629.43,6940.51,0.00
3629.43,6971.35,0.00
3629.43,7002.20,0.00
3629.43,7033.05,0.00
3629.43,7063.89,0.00
3629.43,7094.74,0.00
3629.43,7125.59,0.00
3629.43,7156.43,0.00
3629.43,7187.28,0.00
3629.43,7218.13,0.00
3629.43,7248.97,0.00
3629.43,7279.82,0.00
3629.43,7310.67,0.00
3629.43,7341.51,0.00
3629.43,7372.36,0.00
3629.43,7403.21,0.00
3629.43,7434.05,0.00
3629.43,7464.90,0.00
3629.43,7495.75,0.00
3629.43,7526.59,0.00
3629.43,7557.44,0.00
3629.43,7588.29,0.00
3629.43,7619.13,0.00
3629.43,7649.98,0.00
3629.43,7680.83,0.00
3629.43,7711.68,0.00
3629.43,7742.52,0.00
3629.43,7773.37,0.00
3629.43,7804.22,0.00
3629.43,7835.06,0.00
3629.43,7865.91,0.00
3629.43,7896.76,0.00
3629.43,7927.60,0.00
3629.43,7958.45,0.00
3629.43,7989.30,0.00
3629.43,8020.14,0.00
3629.43,8050.99,0.00
3629.43,8081.84,0.00
3629.43,8112.68,0.00
3629.43,8143.53,0.00
3629.43,8174.38,0.00
3629.43,8205.22,0.00
3655.54,0.00,0.00
3655.54,30.85,0.00
3655.54,61.69,0.00
3655.54,92.54,0.00
3655.54,123.39,0.00
3655.54,154.23,0.00
3655.54,185.08,0.00
3655.54,215.93,0.00
3655.54,246.77,0.00
3655.54,277.62,0.00
3655.54,308.47,0.00
3655.54,339.31,0.00
3655.54,370.16,0.00
3655.54,401.01,0.00
3655.54,431.85,0.00
3655.54,462.70,0.00
3655.54,493.55,0.00
3655.54,524.39,0.00
3655.54,555.24,0.00
3655.54,586.09,0.00
3655.54,616.93,0.00
3655.54,647.78,0.00
3655.54,678.63,0.00
3655.54,709.47,0.00
3655.54,740.32,0.00
3655.54,771.17,0.00
3655.54,802.01,0.00
3655.54,832.86,0.00
3655.54,863.71,0.00
3655.54,894.55,0.00
3655.54,925.40,0.00
3655.54,956.25,0.00
3655.54,987.09,0.00
3655.54,1017.94,0.00
3655.54,1048.79,0.00
3655.54,1079.63,0.00
3655.54,1110.48,0.00
3655.54,1141.33,0.00
3655.54,1172.17,0.00
3655.54,1203.02,0.00
3655.54,1233.87,0.00
3655.54,1264.71,0.00
3655.54,1295.56,0.00
3655.54,1326.41,0.00
3655.54,1357.25,0.00
3655.54,1388.10,0.00
3655.54,1418.95,0.00
3655.54,1449.79,0.00
3655.54,1480.64,0.00
3655.54,1511.49,0.00
3655.54,1542.34,0.00
3655.54,1573.18,0.00
3655.54,1604.03,0.00
3655.54,1634.88,0.00
3655.54,1665.72,0.00
3655.54,1696.57,0.00
3655.54,1727.42,0.00
3655.54,1758.26,0.00
3655.54,1789.11,0.00
3655.54,1819.96,0.00
3655.54,1850.80,0.00
3655.54,1881.65,0.00
3655.54,1912.50,0.00
3655.54,1943.34,0.00
3655.54,1974.19,0.00
3655.54,2005.04,0.00
3655.54,2035.88,0.00
3655.54,2066.73,0.00
3655.54,2097.58,0.00
3655.54,2128.42,0.00
3655.54,2159.27,0.00
3655.54,2190.12,0.00
3655.54,2220.96,0.00
3655.54,2251.81,0.00
3655.54,2282.66,0.00
3655.54,2313.50,0.00
3655.54,2344.35,0.00
3655.54,2375.20,0.00
3655.54,2406.04,0.00
3655.54,2436.89,0.00
3655.54,2467.74,0.00
3655.54,2498.58,0.00
3655.54,2529.43,0.00
3655.54,2560.28,0.00
3655.54,2591.12,0.00
3655.54,2621.97,0.00
3655.54,2652.82,0.00
3655.54,2683.66,0.00
3655.54,2714.51,0.00
3655.54,2745.36,0.00
3655.54,2776.20,0.00
3655.54,2807.05,0.00
3655.54,2837.90,0.00
3655.54,2868.74,0.00
3655.54,2899.59,0.00
3655.54,2930.44,0.00
3655.54,2961.28,0.00
3655.54,2992.13,0.00
3655.54,3022.98,0.00
3655.54,3053.82,0.00
3655.54,3084.67,0.00
3655.54,3115.52,0.00
3655.54,3146.36,0.00
3655.54,3177.21,0.00
3655.54,3208.06,0.00
3655.54,3238.90,0.00
3655.54,3269.75,0.00
3655.54,3300.60,0.00
3655.54,3331.44,0.00
3655.54,3362.29,0.00
3655.54,3393.14,0.00
3655.54,3423.98,0.00
3655.54,3454.83,0.31
3655.54,3485.68,1.07
3655.54,3516.52,2.94
3655.54,3547.37,6.08
3655.54,3578.22,10.89
3655.54,3609.06,16.56
3655.54,3639.91,24.09
3655.54,3670.76,35.85
3655.54,3701.60,49.20
3655.54,3732.45,65.78
3655.54,3763.30,74.70
3655.54,3794.14,74.19
3655.54,3824.99,73.68
3655.54,3855.84,64.92
3655.54,3886.68,55.59
3655.54,3917.53,51.48
3655.54,3948.38,42.70
3655.54,3979.22,33.25
3655.54,4010.07,24.43
3655.54,4040.92,15.20
3655.54,4071.76,9.81
3655.54,4102.61,7.45
3655.54,4133.46,6.59
3655.54,4164.30,6.58
3655.54,4195.15,6.84
3655.54,4226.00,7.30
3655.54,4256.84,8.21
3655.54,4287.69,9.25
3655.54,4318.54,10.07
3655.54,4349.38,10.15
3655.54,4380.23,9.53
3655.54,4411.08,8.35
3655.54,4441.92,7.24
3655.54,4472.77,6.00
3655.54,4503.62,5.26
3655.54,4534.46,4.68
3655.54,4565.31,4.15
3655.54,4596.16,3.77
3655.54,4627.01,3.41
3655.54,4657.85,3.06
3655.54,4688.70,2.70
3655.54,4719.55,2.32
3655.54,4750.39,1.95
3655.54,4781.24,1.64
3655.54,4812.09,1.35
3655.54,4842.93,1.09
3655.54,4873.78,1.03
3655.54,4904.63,1.06
3655.54,4935.47,1.16
3655.54,4966.32,1.31
3655.54,4997.17,1.46
3655.54,5028.01,1.61
3655.54,5058.86,1.69
3655.54,5089.71,1.70
3655.54,5120.55,1.70
3655.54,5151.40,1.70
3655.54,5182.25,1.69
3655.54,5213.09,1.66
3655.54,5243.94,1.63
3655.54,5274.79,1.40
3655.54,5305.63,1.09
3655.54,5336.48,0.90
3655.54,5367.33,0.75
3655.54,5398.17,0.47
3655.54,5429.02,0.25
3655.54,5459.87,0.12
3655.54,5490.71,0.03
3655.54,5521.56,0.00
3655.54,5552.41,0.00
3655.54,5583.25,0.00
3655.54,5614.10,0.00
3655.54,5644.95,0.00
3655.54,5675.79,0.00
3655.54,5706.64,0.00
3655.54,5737.49,0.00
3655.54,5768.33,0.00
3655.54,5799.18,0.00
3655.54,5830.03,0.00
3655.54,5860.87,0.00
3655.54,5891.72,0.00
3655.54,5922.57,0.00
3655.54,5953.41,0.00
3655.54,5984.26,0.00
3655.54,6015.11,0.00
3655.54,6045.95,0.00
3655.54,6076.80,0.00
3655.54,6107.65,0.00
3655.54,6138.49,0.00
3655.54,6169.34,0.00
3655.54,6200.19,0.00
3655.54,6231.03,0.00
3655.54,6261.88,0.00
3655.54,6292.73,0.00
3655.54,6323.57,0.00
3655.54,6354.42,0.00
3655.54,6385.27,0.00
3655.54,6416.11,0.00
3655.54,6446.96,0.00
3655.54,6477.81,0.00
3655.54,6508.65,0.00
3655.54,6539.50,0.00
3655.54,6570.35,0.00
3655.54,6601.19,0.00
3655.54,6632.04,0.00
3655.54,6662.89,0.00
3655.54,6693.73,0.00
3655.54,6724.58,0.00
3655.54,6755.43,0.00
3655.54,6786.27,0.00
3655.54,6817.12,0.00
3655.54,6847.97,0.00
3655.54,6878.81,0.00
3655.54,6909.66,0.00
3655.54,6940.51,0.00
3655.54,6971.35,0.00
3655.54,7002.20,0.00
3655.54,7033.05,0.00
3655.54,7063.89,0.00
3655.54,7094.74,0.00
3655.54,7125.59,0.00
3655.54,7156.43,0.00
3655.54,7187.28,0.00
3655.54,7218.13,0.00
3655.54,7248.97,0.00
3655.54,7279.82,0.00
3655.54,7310.67,0.00
3655.54,7341.51,0.00
3655.54,7372.36,0.00
3655.54,7403.21,0.00
3655.54,7434.05,0.00
3655.54,7464.90,0.00
3655.54,7495.75,0.00
3655.54,7526.59,0.00
3655.54,7557.44,0.00
3655.54,7588.29,0.00
3655.54,7619.13,0.00
3655.54,7649.98,0.00
3655.54,7680.83,0.00
3655.54,7711.68,0.00
3655.54,7742.52,0.00
3655.54,7773.37,0.00
3655.54,7804.22,0.00
3655.54,7835.06,0.00
3655.54,7865.91,0.00
3655.54,7896.76,0.00
3655.54,7927.60,0.00
3655.54,7958.45,0.00
3655.54,7989.30,0.00
3655.54,8020.14,0.00
3655.54,8050.99,0.00
3655.54,8081.84,0.00
3655.54,8112.68,0.00
3655.54,8143.53,0.00
3655.54,8174.38,0.00
3655.54,8205.22,0.00
3681.65,0.00,0.00
3681.65,30.85,0.00
3681.65,61.69,0.00
3681.65,92.54,0.00
3681.65,123.39,0.00
3681.65,154.23,0.00
3681.65,185.08,0.00
3681.65,215.93,0.00
3681.65,246.77,0.00
3681.65,277.62,0.00
3681.65,308.47,0.00
3681.65,339.31,0.00
3681.65,370.16,0.00
3681.65,401.01,0.00
3681.65,431.85,0.00
3681.65,462.70,0.00
3681.65,493.55,0.00
3681.65,524.39,0.00
3681.65,555.24,0.00
3681.65,586.09,0.00
3681.65,616.93,0.00
3681.65,647.78,0.00
3681.65,678.63,0.00
3681.65,709.47,0.00
3681.65,740.32,0.00
3681.65,771.17,0.00
3681.65,802.01,0.00
3681.65,832.86,0.00
3681.65,863.71,0.00
3681.65,894.55,0.00
3681.65,925.40,0.00
3681.65,956.25,0.00
3681.65,987.09,0.00
3681.65,1017.94,0.00
3681.65,1048.79,0.00
3681.65,1079.63,0.00
3681.65,1110.48,0.00
3681.65,1141.33,0.00
3681.65,1172.17,0.00
3681.65,1203.02,0.00
3681.65,1233.87,0.00
3681.65,1264.71,0.00
3681.65,1295.56,0.00
3681.65,1326.41,0.00
3681.65,1357.25,0.00
3681.65,1388.10,0.00
3681.65,1418.95,0.00
3681.65,1449.79,0.00
3681.65,1480.64,0.00
3681.65,1511.49,0.00
3681.65,1542.34,0.00
3681.65,1573.18,0.00
3681.65,1604.03,0.00
3681.65,1634.88,0.00
3681.65,1665.72,0.00
3681.65,1696.57,0.00
3681.65,1727.42,0.00
3681.65,1758.26,0.00
3681.65,1789.11,0.00
3681.65,1819.96,0.00
3681.65,1850.80,0.00
3681.65,1881.65,0.00
3681.65,1912.50,0.00
3681.65,1943.34,0.00
3681.65,1974.19,0.00
3681.65,2005.04,0.00
3681.65,2035.88,0.00
3681.65,2066.73,0.00
3681.65,2097.58,0.00
3681.65,2128.42,0.00
3681.65,2159.27,0.00
3681.65,2190.12,0.00
3681.65,2220.96,0.00
3681.65,2251.81,0.00
3681.65,2282.66,0.00
3681.65,2313.50,0.00
3681.65,2344.35,0.00
3681.65,2375.20,0.00
3681.65,2406.04,0.00
3681.65,2436.89,0.00
3681.65,2467.74,0.00
3681.65,2498.58,0.00
3681.65,2529.43,0.00
3681.65,2560.28,0.00
3681.65,2591.12,0.00
3681.65,2621.97,0.00
3681.65,2652.82,0.00
3681.65,2683.66,0.00
3681.65,2714.51,0.00
3681.65,2745.36,0.00
3681.65,2776.20,0.00
3681.65,2807.05,0.00
3681.65,2837.90,0.00
3681.65,2868.74,0.00
3681.65,2899.59,0.00
3681.65,2930.44,0.00
3681.65,2961.28,0.00
3681.65,2992.13,0.00
3681.65,3022.98,0.00
3681.65,3053.82,0.00
3681.65,3084.67,0.00
3681.65,3115.52,0.00
3681.65,3146.36,0.00
3681.65,3177.21,0.00
3681.65,3208.06,0.00
3681.65,3238.90,0.00
3681.65,3269.75,0.00
3681.65,3300.60,0.00
3681.65,3331.44,0.00
